Date,SPY_pcent_gain,UPRO_pcent_gain,ideal_UPRO_pcent_gain,SPY_cumulative_gain,UPRO_cumulative_gain,ideal_UPRO_cumulative_gain
2009-06-26,-0.260649,-0.518433,-0.781948,0.997394,0.994816,0.992181
2009-06-29,0.936412,2.837309,2.809237,1.006733,1.023042,1.020053
2009-06-30,-0.809062,-2.387392,-2.427185,0.998588,0.998618,0.995295
2009-07-01,0.413274,1.072898,1.239821,1.002715,1.009332,1.007635
2009-07-02,-2.729345,-8.252469,-8.188034,0.975347,0.926037,0.925129
2009-07-06,-0.011129,0.273695,-0.033387,0.975239,0.928572,0.924820
2009-07-07,-1.937645,-6.228312,-5.812934,0.956342,0.870737,0.871061
2009-07-08,-0.068133,0.119079,-0.204399,0.955691,0.871774,0.869281
2009-07-09,0.193180,0.621139,0.579539,0.957537,0.877189,0.874318
2009-07-10,-0.238175,-0.958771,-0.714525,0.955256,0.868779,0.868071
2009-07-13,2.432923,7.306745,7.298769,0.978497,0.932258,0.931430
2009-07-14,0.566041,2.051404,1.698123,0.984036,0.951383,0.947246
2009-07-15,2.924623,8.549280,8.773869,1.012815,1.032719,1.030357
2009-07-16,-0.160842,2.677390,-0.482525,1.011186,1.060369,1.025385
2009-07-17,1.095474,-0.173859,3.286422,1.022263,1.058525,1.059083
2009-07-20,1.062361,3.036570,3.187082,1.033123,1.090668,1.092837
2009-07-21,0.462528,1.658388,1.387584,1.037902,1.108756,1.108001
2009-07-22,-0.020924,-0.187032,-0.062772,1.037685,1.106682,1.107306
2009-07-23,2.208269,6.641712,6.624807,1.060599,1.180185,1.180663
2009-07-24,0.409578,1.308075,1.228734,1.064943,1.195622,1.195170
2009-07-27,0.295737,0.847932,0.887212,1.068093,1.205760,1.205774
2009-07-28,-0.467716,-0.850365,-1.403149,1.063097,1.195507,1.188855
2009-07-29,-0.245170,-1.329853,-0.735510,1.060491,1.179608,1.180111
2009-07-30,1.044543,3.125309,3.133628,1.071568,1.216475,1.217091
2009-07-31,0.141887,0.293585,0.425661,1.073089,1.220046,1.222272
2009-08-03,1.649635,5.033031,4.948904,1.090791,1.281452,1.282761
2009-08-04,0.258856,0.961964,0.776568,1.093614,1.293779,1.292722
2009-08-05,-0.287977,-0.712371,-0.863932,1.090465,1.284562,1.281554
2009-08-06,-0.517882,-1.874422,-1.553645,1.084818,1.260484,1.261643
2009-08-07,1.311441,3.966712,3.934322,1.099044,1.310484,1.311280
2009-08-10,-0.207509,-0.694491,-0.622527,1.096764,1.301383,1.303117
2009-08-11,-1.247643,-3.806675,-3.742930,1.083080,1.251843,1.254342
2009-08-12,1.072897,3.478741,3.218690,1.094700,1.295392,1.294716
2009-08-13,0.763886,2.258997,2.291658,1.103063,1.324654,1.324386
2009-08-14,-0.767942,-2.391724,-2.303827,1.094592,1.292972,1.293875
2009-08-17,-2.460565,-7.431179,-7.381694,1.067659,1.196889,1.198365
2009-08-18,0.793407,2.743298,2.380220,1.076129,1.229724,1.226888
2009-08-19,0.877993,2.295312,2.633978,1.085578,1.257950,1.259204
2009-08-20,1.030411,3.269508,3.091234,1.096764,1.299078,1.298129
2009-08-21,1.960593,5.587088,5.881780,1.118267,1.371659,1.374483
2009-08-24,-0.009714,-0.016781,-0.029141,1.118158,1.371429,1.374082
2009-08-25,0.194255,0.663629,0.582765,1.120330,1.380530,1.382090
2009-08-26,0.009688,-0.025025,0.029064,1.120439,1.380184,1.382491
2009-08-27,0.222937,0.926534,0.668811,1.122937,1.392972,1.391738
2009-08-28,-0.019347,-0.355623,-0.058042,1.122719,1.388019,1.390930
2009-08-31,-0.889919,-2.456862,-2.669756,1.112728,1.353917,1.353795
2009-09-01,-2.205741,-6.832863,-6.617222,1.088184,1.261406,1.264212
2009-09-02,-0.379239,-0.949862,-1.137716,1.084057,1.249424,1.249829
2009-09-03,0.831499,2.213012,2.494496,1.093071,1.277074,1.281006
2009-09-04,1.400890,4.375274,4.202671,1.108384,1.332949,1.334842
2009-09-08,0.862242,2.627471,2.586726,1.117941,1.367972,1.369371
2009-09-09,0.767438,2.349672,2.302315,1.126520,1.400115,1.400898
2009-09-10,1.021882,3.044523,3.065645,1.138032,1.442742,1.443844
2009-09-11,-0.019090,-0.143736,-0.057269,1.137815,1.440668,1.443018
2009-09-14,0.486782,1.687322,1.460347,1.143354,1.464977,1.464091
2009-09-15,0.417935,1.140302,1.253805,1.148132,1.481682,1.482447
2009-09-16,1.513431,4.439776,4.540292,1.165508,1.547465,1.549755
2009-09-17,-0.149083,-0.476480,-0.447249,1.163771,1.540092,1.542824
2009-09-18,-0.410604,0.291759,-1.231811,1.158992,1.544585,1.523819
2009-09-21,-0.253002,-0.842846,-0.759007,1.156060,1.531567,1.512253
2009-09-22,0.582436,1.880535,1.747308,1.162793,1.560369,1.538677
2009-09-23,-0.831232,-2.680145,-2.493696,1.153128,1.518549,1.500307
2009-09-24,-1.101901,-3.277445,-3.305702,1.140421,1.468779,1.450711
2009-09-25,-0.533287,-1.537391,-1.599862,1.134340,1.446198,1.427502
2009-09-28,1.790333,5.209920,5.371000,1.154648,1.521544,1.504173
2009-09-29,-0.300978,-0.567872,-0.902935,1.151173,1.512903,1.490591
2009-09-30,-0.386796,-1.317405,-1.160389,1.146720,1.492972,1.473295
2009-10-01,-2.481291,-7.562306,-7.443873,1.118267,1.380069,1.363624
2009-10-02,-0.466158,-1.110293,-1.398474,1.113054,1.364746,1.344554
2009-10-05,1.492828,4.178657,4.478483,1.129670,1.421774,1.404770
2009-10-06,1.432422,4.399957,4.297265,1.145851,1.484332,1.465137
2009-10-07,0.274856,0.768395,0.824569,1.149001,1.495737,1.477218
2009-10-08,0.765594,2.418541,2.296781,1.157798,1.531912,1.511146
2009-10-09,0.609700,1.601874,1.829100,1.164857,1.556452,1.538787
2009-10-12,0.391570,1.287926,1.174710,1.169418,1.576498,1.556863
2009-10-13,-0.204310,-0.533476,-0.612930,1.167029,1.568087,1.547321
2009-10-14,1.721570,5.084144,5.164710,1.187120,1.647811,1.627235
2009-10-15,0.365933,0.901900,1.097798,1.191464,1.662673,1.645099
2009-10-16,-0.747425,-2.141067,-2.242275,1.182559,1.627074,1.608211
2009-10-19,0.826524,2.471135,2.479572,1.192333,1.667281,1.648088
2009-10-20,-0.528283,-1.485622,-1.584849,1.186034,1.642512,1.621968
2009-10-21,-0.897350,-2.735515,-2.692050,1.175391,1.597581,1.578304
2009-10-22,1.016353,2.855701,3.049059,1.187337,1.643203,1.626428
2009-10-23,-1.143328,-3.323268,-3.429983,1.173762,1.588595,1.570641
2009-10-26,-1.082530,-3.524548,-3.247589,1.161056,1.532604,1.519633
2009-10-27,-0.458335,-1.217770,-1.375005,1.155734,1.513940,1.498738
2009-10-28,-1.888737,-5.608422,-5.666211,1.133905,1.429032,1.413817
2009-10-29,2.145386,6.344754,6.436159,1.158232,1.519701,1.504812
2009-10-30,-2.897331,-8.536128,-8.691994,1.124674,1.389977,1.374014
2009-11-02,0.733876,2.030680,2.201628,1.132928,1.418203,1.404265
2009-11-03,0.316336,0.982937,0.949009,1.136512,1.432143,1.417591
2009-11-04,0.257999,0.530921,0.773997,1.139444,1.439747,1.428563
2009-11-05,1.839497,5.673349,5.518490,1.160404,1.521429,1.507398
2009-11-06,0.262049,0.976847,0.786146,1.163445,1.536291,1.519249
2009-11-09,2.277610,6.711657,6.832829,1.189944,1.639401,1.623056
2009-11-10,0.018250,-0.084320,0.054749,1.190161,1.638019,1.623945
2009-11-11,0.511001,1.666892,1.533003,1.196242,1.665323,1.648840
2009-11-12,-1.016798,-3.182295,-3.050394,1.184079,1.612327,1.598544
2009-11-13,0.541139,1.822071,1.623417,1.190487,1.641705,1.624495
2009-11-16,1.450462,4.273693,4.351385,1.207754,1.711866,1.695183
2009-11-17,0.116893,0.363416,0.350680,1.209166,1.718088,1.701128
2009-11-18,-0.062870,-0.134122,-0.188609,1.208406,1.715783,1.697919
2009-11-19,-1.303134,-3.928020,-3.909402,1.192659,1.648387,1.631541
2009-11-20,-0.355127,-0.887596,-1.065380,1.188423,1.633756,1.614159
2009-11-23,1.270218,3.709185,3.810655,1.203519,1.694355,1.675669
2009-11-24,0.153400,0.258367,0.460200,1.205365,1.698733,1.683380
2009-11-25,0.351382,1.030853,1.054146,1.209600,1.716244,1.701126
2009-11-27,-1.625065,-4.833164,-4.875194,1.189944,1.633295,1.618192
2009-11-30,0.337685,1.093306,1.013056,1.193962,1.651152,1.634586
2009-12-01,1.237039,3.286369,3.711118,1.208732,1.705415,1.695247
2009-12-02,-0.044926,0.283710,-0.134779,1.208189,1.710253,1.692962
2009-12-03,-0.782025,-2.384633,-2.346076,1.198740,1.669470,1.653244
2009-12-04,0.570760,1.580288,1.712280,1.205582,1.695853,1.681552
2009-12-07,-0.153145,-0.461959,-0.459434,1.203736,1.688019,1.673826
2009-12-08,-1.109703,-3.153145,-3.329110,1.190378,1.634793,1.618103
2009-12-09,0.374050,0.859763,1.122149,1.194831,1.648848,1.636261
2009-12-10,0.563536,1.739782,1.690607,1.201564,1.677535,1.663923
2009-12-11,0.424803,1.476566,1.274409,1.206668,1.702304,1.685128
2009-12-14,0.684009,1.874651,2.052026,1.214922,1.734217,1.719708
2009-12-15,-0.464830,-1.461500,-1.394489,1.209274,1.708871,1.695727
2009-12-16,0.152671,0.451693,0.458013,1.211121,1.716590,1.703493
2009-12-17,-1.201576,-3.489946,-3.604727,1.196568,1.656682,1.642087
2009-12-18,0.027227,1.578593,0.081682,1.196894,1.682834,1.643428
2009-12-21,1.016244,2.916402,3.048733,1.209057,1.731912,1.693532
2009-12-22,0.359293,1.190709,1.077879,1.213401,1.752534,1.711786
2009-12-23,0.196898,0.624533,0.590694,1.215791,1.763480,1.721898
2009-12-24,0.473431,1.567894,1.420293,1.221546,1.791129,1.746354
2009-12-28,0.213369,0.662505,0.640108,1.224153,1.802995,1.757532
2009-12-29,-0.141947,-0.658144,-0.425842,1.222415,1.791129,1.750048
2009-12-30,-0.035537,-0.308734,-0.106612,1.221981,1.785599,1.748182
2009-12-31,-0.959825,-2.787276,-2.879475,1.210252,1.735830,1.697844
2010-01-04,1.695980,5.030849,5.087940,1.230778,1.823157,1.784229
2010-01-05,0.264709,0.859405,0.794128,1.234036,1.838825,1.798398
2010-01-06,0.070406,0.288208,0.211217,1.234904,1.844125,1.802196
2010-01-07,0.422129,1.218224,1.266387,1.240117,1.866590,1.825019
2010-01-08,0.332777,0.975191,0.998331,1.244244,1.884793,1.843239
2010-01-11,0.139655,0.354499,0.418966,1.245982,1.891475,1.850962
2010-01-12,-0.932624,-2.716533,-2.797871,1.234361,1.840092,1.799174
2010-01-13,0.844623,2.548220,2.533870,1.244787,1.886982,1.844763
2010-01-14,0.270456,0.744859,0.811369,1.248154,1.901037,1.859731
2010-01-15,-1.122423,-3.314941,-3.367270,1.234144,1.838019,1.797108
2010-01-19,1.249559,3.748274,3.748677,1.249566,1.906913,1.864476
2010-01-20,-1.016860,-3.026832,-3.050580,1.236859,1.849194,1.807599
2010-01-21,-1.922910,-5.856331,-5.768730,1.213076,1.740899,1.703323
2010-01-22,-2.229184,-6.485337,-6.687551,1.186034,1.627996,1.589413
2010-01-25,0.512772,1.231327,1.538315,1.192115,1.648042,1.613863
2010-01-26,-0.419057,-1.258301,-1.257171,1.187120,1.627304,1.593574
2010-01-27,0.475715,1.493803,1.427145,1.192767,1.651613,1.616317
2010-01-28,-1.147229,-3.501663,-3.441688,1.179083,1.593779,1.560688
2010-01-29,-1.086857,-3.274558,-3.260572,1.166268,1.541590,1.509801
2010-02-01,1.555079,4.678279,4.665236,1.184405,1.613710,1.580236
2010-02-02,1.210342,3.705299,3.631026,1.198740,1.673502,1.637615
2010-02-03,-0.498274,-1.486989,-1.494822,1.192767,1.648618,1.613136
2010-02-04,-3.086588,-9.175396,-9.259765,1.155951,1.497350,1.463763
2010-02-05,0.206691,0.577047,0.620073,1.158341,1.505991,1.472840
2010-02-08,-0.721925,-2.149618,-2.165774,1.149978,1.473618,1.440941
2010-02-09,1.256022,3.611905,3.768067,1.164422,1.526843,1.495237
2010-02-10,-0.195858,-0.550825,-0.587574,1.162142,1.518433,1.486451
2010-02-11,1.046626,2.996959,3.139879,1.174305,1.563940,1.533124
2010-02-12,-0.083229,-0.272539,-0.249688,1.173328,1.559678,1.529296
2010-02-16,1.573489,4.779134,4.720466,1.191790,1.634217,1.601486
2010-02-17,0.473851,1.395841,1.421553,1.197437,1.657028,1.624252
2010-02-18,0.589517,1.891107,1.768552,1.204496,1.688364,1.652978
2010-02-19,0.207371,0.655075,0.622113,1.206994,1.699424,1.663261
2010-02-22,0.018000,-0.162709,0.053999,1.207211,1.696659,1.664159
2010-02-23,-1.214471,-3.598827,-3.643413,1.192550,1.635599,1.603527
2010-02-24,0.919772,2.810445,2.759317,1.203519,1.681567,1.647773
2010-02-25,-0.135356,-0.335706,-0.406069,1.201890,1.675922,1.641082
2010-02-26,0.063251,0.206245,0.189753,1.202650,1.679378,1.644196
2010-03-01,1.038469,3.011582,3.115408,1.215139,1.729954,1.695420
2010-03-02,0.277056,0.692597,0.831168,1.218506,1.741936,1.709511
2010-03-03,0.089132,0.396833,0.267396,1.219592,1.748848,1.714083
2010-03-04,0.302757,0.882735,0.908271,1.223284,1.764286,1.729651
2010-03-05,1.429333,4.348962,4.288000,1.240769,1.841014,1.803818
2010-03-08,0.017503,-0.012503,0.052509,1.240986,1.840784,1.804766
2010-03-09,0.166275,0.500683,0.498824,1.243049,1.850000,1.813768
2010-03-10,0.445572,1.357566,1.336717,1.248588,1.875115,1.838013
2010-03-11,0.417497,1.290236,1.252490,1.253801,1.899309,1.861034
2010-03-12,0.008663,-0.072782,0.025990,1.253910,1.897926,1.861518
2010-03-15,0.025982,0.163895,0.077946,1.254235,1.901037,1.862969
2010-03-16,0.796611,2.387746,2.389833,1.264227,1.946429,1.907491
2010-03-17,0.592727,1.716472,1.778182,1.271720,1.979839,1.941409
2010-03-18,-0.051236,-0.081469,-0.153707,1.271069,1.978226,1.938425
2010-03-19,-0.914217,-1.624833,-2.742652,1.259448,1.946083,1.885261
2010-03-22,0.534617,1.627992,1.603850,1.266182,1.977765,1.915498
2010-03-23,0.703326,2.201899,2.109979,1.275087,2.021313,1.955914
2010-03-24,-0.485485,-1.476195,-1.456455,1.268897,1.991475,1.927427
2010-03-25,-0.162610,-0.590066,-0.487831,1.266833,1.979724,1.918025
2010-03-26,-0.060009,0.052353,-0.180026,1.266073,1.980760,1.914572
2010-03-29,0.634756,1.715826,1.904267,1.274109,2.014747,1.951030
2010-03-30,0.068191,0.177262,0.204574,1.274978,2.018318,1.955022
2010-03-31,-0.340717,-1.101659,-1.022152,1.270634,1.996083,1.935038
2010-04-01,0.683763,2.123971,2.051290,1.279322,2.038479,1.974732
2010-04-05,0.814940,2.356724,2.444819,1.289748,2.086521,2.023010
2010-04-06,0.235769,0.728846,0.707306,1.292789,2.101728,2.037319
2010-04-07,-0.571237,-1.584174,-1.713710,1.285404,2.068433,2.002405
2010-04-08,0.346397,0.874455,1.039192,1.289857,2.086521,2.023214
2010-04-09,0.656737,1.976710,1.970210,1.298328,2.127765,2.063076
2010-04-12,0.158925,0.563108,0.476775,1.300391,2.139747,2.072912
2010-04-13,0.075166,0.312279,0.225499,1.301368,2.146429,2.077586
2010-04-14,1.134941,3.204330,3.404823,1.316138,2.215207,2.148325
2010-04-15,0.082514,0.384864,0.247543,1.317224,2.223733,2.153643
2010-04-16,-1.591228,-4.776705,-4.773683,1.296264,2.117512,2.050834
2010-04-19,0.377008,0.935784,1.131025,1.301151,2.137327,2.074030
2010-04-20,0.893080,2.722083,2.679240,1.312771,2.195507,2.129598
2010-04-21,-0.181993,-0.556218,-0.545979,1.310382,2.183295,2.117971
2010-04-22,0.298353,0.923432,0.895060,1.314292,2.203456,2.136928
2010-04-23,0.652786,1.971134,1.958357,1.322871,2.246890,2.178777
2010-04-26,-0.377637,-1.169045,-1.132912,1.317876,2.220622,2.154093
2010-04-27,-2.365056,-7.081718,-7.095167,1.286707,2.063364,2.001257
2010-04-28,0.759617,2.155216,2.278850,1.296481,2.107834,2.046862
2010-04-29,1.239742,3.831454,3.719226,1.312554,2.188595,2.122990
2010-04-30,-1.696180,-5.074489,-5.088540,1.290291,2.077535,2.014961
2010-05-03,1.296187,4.014859,3.888562,1.307016,2.160945,2.093314
2010-05-04,-2.351476,-7.218636,-7.054427,1.276281,2.004954,1.945642
2010-05-05,-0.595641,-1.666388,-1.786922,1.268679,1.971544,1.910875
2010-05-06,-3.321347,-9.963184,-9.964042,1.226542,1.775115,1.720475
2010-05-07,-1.487515,-4.406799,-4.462546,1.208297,1.696890,1.643698
2010-05-10,4.404100,12.967601,13.212301,1.261512,1.916935,1.860868
2010-05-11,-0.284093,-0.865437,-0.852278,1.257928,1.900346,1.845008
2010-05-12,1.398597,4.243723,4.195791,1.275521,1.980991,1.922421
2010-05-13,-1.243081,-3.722017,-3.729244,1.259665,1.907258,1.850729
2010-05-14,-1.810500,-5.400174,-5.431500,1.236859,1.804263,1.750207
2010-05-17,0.052681,0.108545,0.158042,1.237511,1.806221,1.752973
2010-05-18,-1.360241,-3.986475,-4.080724,1.220678,1.734217,1.681439
2010-05-19,-0.569395,-1.780365,-1.708185,1.213727,1.703341,1.652717
2010-05-20,-3.775949,-11.464337,-11.327848,1.167897,1.508065,1.465500
2010-05-21,1.459922,3.636358,4.379766,1.184948,1.562903,1.529685
2010-05-24,-1.283111,-3.095958,-3.849332,1.169744,1.514516,1.470802
2010-05-25,0.102127,0.334696,0.306381,1.170938,1.519585,1.475309
2010-05-26,-0.602858,-2.069741,-1.808575,1.163879,1.488134,1.448627
2010-05-27,3.349822,10.250035,10.049466,1.202867,1.640668,1.594206
2010-05-28,-1.254965,-3.953377,-3.764894,1.187772,1.575806,1.534186
2010-06-01,-1.682366,-4.817942,-5.047099,1.167789,1.499885,1.456754
2010-06-02,2.603927,7.650339,7.811782,1.198197,1.614631,1.570552
2010-06-03,0.344419,1.034612,1.033256,1.202324,1.631336,1.586780
2010-06-04,-3.513684,-10.049416,-10.541051,1.160078,1.467397,1.419517
2010-06-07,-1.245087,-4.137555,-3.735261,1.145634,1.406682,1.366494
2010-06-08,1.071196,2.899253,3.213589,1.157906,1.447466,1.410408
2010-06-09,-0.534609,-1.512264,-1.603827,1.151716,1.425576,1.387787
2010-06-10,2.923148,9.010823,8.769445,1.185382,1.554032,1.509488
2010-06-11,0.485568,1.312189,1.456705,1.191138,1.574424,1.531477
2010-06-14,-0.154995,-0.321961,-0.464984,1.189292,1.569355,1.524356
2010-06-15,2.273763,6.650988,6.821289,1.216334,1.673733,1.628337
2010-06-16,-0.035715,-0.089480,-0.107146,1.215899,1.672235,1.626592
2010-06-17,0.160772,0.475379,0.482315,1.217854,1.680184,1.634437
2010-06-18,-0.365611,0.308557,-1.096833,1.213401,1.685369,1.616510
2010-06-21,-0.286404,-0.977505,-0.859211,1.209926,1.668894,1.602621
2010-06-22,-1.651561,-4.942706,-4.954683,1.189944,1.586406,1.523216
2010-06-23,-0.310301,-0.944078,-0.930904,1.186251,1.571429,1.509037
2010-06-24,-1.657058,-4.926695,-4.971175,1.166594,1.494009,1.434020
2010-06-25,0.418921,1.912403,1.256763,1.171481,1.522581,1.452042
2010-06-28,-0.315198,-1.740318,-0.945594,1.167789,1.496083,1.438312
2010-06-29,-3.087510,-9.102101,-9.262531,1.131733,1.359908,1.305087
2010-06-30,-0.950003,-3.456476,-2.850009,1.120982,1.312903,1.267892
2010-07-01,-0.445649,-0.640551,-1.336947,1.115986,1.304493,1.250941
2010-07-02,-0.544964,-1.739814,-1.634892,1.109904,1.281797,1.230490
2010-07-06,0.655583,1.860507,1.966750,1.117181,1.305645,1.254690
2010-07-07,3.149604,9.441446,9.448813,1.152367,1.428917,1.373244
2010-07-08,0.989542,2.934770,2.968626,1.163771,1.470853,1.414010
2010-07-09,0.746543,2.161805,2.239628,1.172459,1.502650,1.445679
2010-07-12,0.064839,0.291356,0.194516,1.173219,1.507028,1.448491
2010-07-13,1.508845,4.533287,4.526534,1.190921,1.575346,1.514057
2010-07-14,-0.009121,-0.036569,-0.027363,1.190812,1.574769,1.513643
2010-07-15,0.027358,0.073164,0.082074,1.191138,1.575922,1.514885
2010-07-16,-2.753461,-8.268131,-8.260383,1.158341,1.445622,1.389750
2010-07-19,0.590659,1.856863,1.771977,1.165182,1.472466,1.414376
2010-07-20,1.109145,3.184399,3.327436,1.178106,1.519355,1.461439
2010-07-21,-1.299781,-3.760974,-3.899344,1.162793,1.462212,1.404452
2010-07-22,2.232184,6.586819,6.696551,1.188749,1.558526,1.498502
2010-07-23,0.867902,2.572451,2.603705,1.199066,1.598618,1.537518
2010-07-26,1.041567,3.257408,3.124701,1.211555,1.650691,1.585561
2010-07-27,-0.008959,-0.195427,-0.026878,1.211447,1.647465,1.585135
2010-07-28,-0.645451,-1.881113,-1.936354,1.203627,1.616475,1.554441
2010-07-29,-0.487234,-1.482437,-1.461701,1.197763,1.592512,1.531720
2010-07-30,-0.018138,-0.101283,-0.054413,1.197546,1.590899,1.530887
2010-08-02,2.258098,6.756472,6.774295,1.224587,1.698387,1.634593
2010-08-03,-0.478894,-1.390598,-1.436682,1.218723,1.674769,1.611109
2010-08-04,0.668330,1.967408,2.004990,1.226868,1.707719,1.643412
2010-08-05,-0.106226,-0.357547,-0.318677,1.225565,1.701613,1.638175
2010-08-06,-0.407620,-1.239014,-1.222860,1.220569,1.680530,1.618142
2010-08-09,0.533854,1.590471,1.601563,1.227085,1.707258,1.644058
2010-08-10,-0.539872,-1.444106,-1.619615,1.220460,1.682604,1.617430
2010-08-11,-2.740696,-8.250595,-8.222088,1.187011,1.543779,1.484444
2010-08-12,-0.612997,-1.813433,-1.838992,1.179735,1.515783,1.457145
2010-08-13,-0.294577,-1.102081,-0.883731,1.176260,1.499078,1.444268
2010-08-16,-0.046160,-0.030738,-0.138480,1.175717,1.498617,1.442268
2010-08-17,1.228518,3.444050,3.685555,1.190161,1.550231,1.495423
2010-08-18,0.182503,0.698570,0.547509,1.192333,1.561060,1.503611
2010-08-19,-1.739688,-5.136549,-5.219065,1.171590,1.480875,1.425136
2010-08-20,-0.324433,-0.925766,-0.973298,1.167789,1.467166,1.411266
2010-08-23,-0.381285,-1.334898,-1.143856,1.163336,1.447581,1.395123
2010-08-24,-1.484320,-4.273786,-4.452961,1.146069,1.385714,1.332999
2010-08-25,0.388518,0.823080,1.165554,1.150521,1.397120,1.348535
2010-08-26,-0.670190,-1.954307,-2.010569,1.142811,1.369816,1.321422
2010-08-27,1.548986,4.709823,4.646958,1.160513,1.434332,1.382828
2010-08-30,-1.450499,-4.289147,-4.351496,1.143679,1.372811,1.322654
2010-08-31,0.000000,0.285317,0.000000,1.143679,1.376728,1.322654
2010-09-01,2.991170,8.644369,8.973510,1.177889,1.495737,1.441343
2010-09-02,0.931221,2.795955,2.793662,1.188858,1.537558,1.481609
2010-09-03,1.297157,3.798909,3.891472,1.204279,1.595968,1.539266
2010-09-07,-1.127243,-3.183426,-3.381730,1.190704,1.545162,1.487212
2010-09-08,0.702303,1.946018,2.106909,1.199066,1.575231,1.518546
2010-09-09,0.461909,1.404218,1.385728,1.204605,1.597350,1.539589
2010-09-10,0.504873,1.557880,1.514619,1.210686,1.622235,1.562908
2010-09-13,1.112305,3.259712,3.336916,1.224153,1.675115,1.615061
2010-09-14,-0.062100,-0.220085,-0.186300,1.223393,1.671429,1.612052
2010-09-15,0.381713,1.302730,1.145140,1.228063,1.693203,1.630512
2010-09-16,-0.026529,-0.183711,-0.079587,1.227737,1.690092,1.629214
2010-09-17,-0.495360,0.074969,-1.486081,1.221655,1.691359,1.605003
2010-09-20,1.529026,4.754472,4.587077,1.240334,1.771775,1.678626
2010-09-21,-0.201380,-0.897343,-0.604140,1.237837,1.755876,1.668484
2010-09-22,-0.491319,-1.266319,-1.473956,1.231755,1.733641,1.643892
2010-09-23,-0.811143,-2.538541,-2.433428,1.221764,1.689631,1.603889
2010-09-24,2.062222,5.993462,6.186667,1.246959,1.790899,1.703116
2010-09-27,-0.479013,-1.254430,-1.437040,1.240986,1.768433,1.678642
2010-09-28,0.350049,1.055375,1.050147,1.245330,1.787097,1.696270
2010-09-29,-0.174411,-0.734923,-0.523233,1.243158,1.773963,1.687394
2010-09-30,-0.297025,-0.792313,-0.891074,1.239466,1.759908,1.672358
2010-10-01,0.420577,1.269969,1.261730,1.244679,1.782258,1.693459
2010-10-04,-0.750372,-2.184877,-2.251115,1.235339,1.743318,1.655337
2010-10-05,2.013188,5.927843,6.039563,1.260208,1.846659,1.755312
2010-10-06,-0.008619,0.068613,-0.025858,1.260100,1.847926,1.754859
2010-10-07,-0.120658,-0.398985,-0.361975,1.258579,1.840553,1.748506
2010-10-08,0.560878,1.577366,1.682635,1.265639,1.869585,1.777927
2010-10-11,0.094389,0.332758,0.283167,1.266833,1.875807,1.782962
2010-10-12,0.308616,0.988817,0.925847,1.270743,1.894355,1.799469
2010-10-13,0.777708,2.171144,2.333124,1.280625,1.935484,1.841453
2010-10-14,-0.390094,-0.660729,-1.170282,1.275630,1.922696,1.819903
2010-10-15,0.204323,0.263664,0.612970,1.278236,1.927765,1.831058
2010-10-18,0.492780,-1.398456,1.478340,1.284535,1.900806,1.858128
2010-10-19,-1.310446,-1.394026,-3.931339,1.267702,1.874309,1.785078
2010-10-20,0.976613,3.122523,2.929838,1.280083,1.932834,1.837378
2010-10-21,0.220577,0.536449,0.661731,1.282906,1.943203,1.849537
2010-10-22,0.186236,0.758866,0.558709,1.285295,1.957949,1.859870
2010-10-25,0.295732,0.611947,0.887196,1.289096,1.969931,1.876371
2010-10-26,0.016853,0.122828,0.050558,1.289314,1.972351,1.877320
2010-10-27,-0.286392,-0.771035,-0.859175,1.285621,1.957143,1.861190
2010-10-28,0.016899,0.147153,0.050697,1.285838,1.960023,1.862134
2010-10-29,0.076010,0.064666,0.228030,1.286816,1.961290,1.866380
2010-11-01,0.033759,0.088118,0.101277,1.287250,1.963019,1.868270
2010-11-02,0.793050,2.271260,2.379150,1.297459,2.007604,1.912719
2010-11-03,0.401771,1.296896,1.205313,1.302672,2.033641,1.935773
2010-11-04,1.925807,5.744399,5.777420,1.327758,2.150461,2.047611
2010-11-05,0.376247,1.317917,1.128740,1.332754,2.178802,2.070723
2010-11-08,-0.187421,-0.602798,-0.562263,1.330256,2.165668,2.059081
2010-11-09,-0.718424,-2.255563,-2.155271,1.320699,2.116820,2.014702
2010-11-10,0.402925,1.142913,1.208775,1.326021,2.141014,2.039055
2010-11-11,-0.376740,-1.221470,-1.130219,1.321025,2.114862,2.016009
2010-11-12,-1.183823,-3.491864,-3.551468,1.305387,2.041014,1.944411
2010-11-15,-0.141429,-0.361260,-0.424288,1.303540,2.033641,1.936161
2010-11-16,-1.557940,-4.702006,-4.673819,1.283232,1.938019,1.845669
2010-11-17,0.050776,0.154555,0.152328,1.283884,1.941014,1.848480
2010-11-18,1.471830,4.380342,4.415491,1.302780,2.026037,1.930100
2010-11-19,0.275093,0.761965,0.825280,1.306364,2.041475,1.946028
2010-11-22,-0.083132,-0.152370,-0.249395,1.305278,2.038364,1.941175
2010-11-23,-1.447712,-4.481983,-4.343136,1.286381,1.947005,1.856867
2010-11-24,1.477417,4.349098,4.432250,1.305387,2.031682,1.939168
2010-11-26,-1.164720,-2.614129,-3.494161,1.290182,1.978571,1.871411
2010-11-29,0.303031,0.197985,0.909093,1.294092,1.982489,1.888423
2010-11-30,-0.562274,-1.882845,-1.686823,1.286816,1.945161,1.856569
2010-12-01,2.126765,6.479510,6.380295,1.314183,2.071198,1.975024
2010-12-02,1.280883,3.893659,3.842648,1.331016,2.151844,2.050917
